owner,target,kind,member,source,line,evidence
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,44,var _loc10_ = com.nitrome.throwgame.Controller.tileSystem.validDropColumns[_loc12_];
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,47,while(_loc5_ < com.nitrome.throwgame.Controller.tileSystem.levelHeight)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,49,if(com.nitrome.throwgame.Controller.tileSystem.tileGrid[_loc10_][_loc5_])
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,67,while(_loc7_ < com.nitrome.throwgame.Controller.teams.length)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,69,_loc4_ = com.nitrome.throwgame.Controller.teams[_loc7_];
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,98,while(_loc8_ < com.nitrome.throwgame.Controller.chests.length)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,100,if(com.nitrome.throwgame.Controller.chests[_loc8_].x == _loc3_)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,107,while(_loc6_ < com.nitrome.throwgame.Controller.boxes.length)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,109,if(Math.abs(com.nitrome.throwgame.Controller.boxes[_loc6_].x - _loc3_) < 32)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,115,"com.nitrome.throwgame.Controller.chests.push(new com.nitrome.throwgame.TreasureChest(_loc3_,_loc9_));"
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,120,while(_loc1_ < com.nitrome.throwgame.Controller.chests.length)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,122,if(com.nitrome.throwgame.Controller.chests[_loc1_].falling)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,124,return com.nitrome.throwgame.Controller.chests[_loc1_];
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,163,"com.nitrome.throwgame.Controller.text.say(""collected "" + com.nitrome.game.WeaponSelectButton.hoverText[""hover_"" + this.releasedWeapon][0]);"
com.nitrome.throwgame.TreasureChest,com.nitrome.game.WeaponSelectButton,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,163,"com.nitrome.throwgame.Controller.text.say(""collected "" + com.nitrome.game.WeaponSelectButton.hoverText[""hover_"" + this.releasedWeapon][0]);"
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,184,while(_loc6_ < com.nitrome.throwgame.Controller.teams.length)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,186,_loc5_ = com.nitrome.throwgame.Controller.teams[_loc6_];
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,193,if(com.nitrome.throwgame.Controller.dragging != _loc3_)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,224,com.nitrome.throwgame.Controller.inactivity = 0;
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,231,var _loc3_ = com.nitrome.throwgame.Controller.chests.length - 1;
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,234,if(com.nitrome.throwgame.Controller.chests[_loc3_] == this)
com.nitrome.throwgame.TreasureChest,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/TreasureChest.as,236,"com.nitrome.throwgame.Controller.chests.splice(_loc3_,1);"
com.nitrome.throwgame.VoodooDoll,com.nitrome.throwgame.Weapon,inheritance,,__Packages/com/nitrome/throwgame/VoodooDoll.as,3,class com.nitrome.throwgame.VoodooDoll extends com.nitrome.throwgame.Weapon
com.nitrome.throwgame.VoodooDoll,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/VoodooDoll.as,36,com.nitrome.throwgame.Controller.tileSystem.panToCharacter = this.owner;
com.nitrome.throwgame.VoodooDoll,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/VoodooDoll.as,60,com.nitrome.throwgame.Controller.tileSystem.panToCharacter = this.targetCharacter;
com.nitrome.throwgame.VoodooDoll,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/VoodooDoll.as,64,else if(com.nitrome.throwgame.Controller.tileSystem.panToCharacter != this.targetCharacter)
com.nitrome.throwgame.VoodooDoll,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/VoodooDoll.as,86,if(!this.fired && com.nitrome.throwgame.Controller.twanging == this)
com.nitrome.throwgame.Water,com.nitrome.util.Clip,inheritance,,__Packages/com/nitrome/throwgame/Water.as,3,class com.nitrome.throwgame.Water extends com.nitrome.util.Clip
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,12,"super(com.nitrome.throwgame.Controller.waterLayer,""water"");"
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,14,"this.mc.gotoAndStop(""water"" + com.nitrome.throwgame.Controller.skyColour.toString());"
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,18,this.x = -49 * Math.ceil(com.nitrome.throwgame.Controller.content._x / 49);
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,20,com.nitrome.throwgame.Controller.root.background.waterBackground._y = this.y + com.nitrome.throwgame.Controller.content._y;
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,20,com.nitrome.throwgame.Controller.root.background.waterBackground._y = this.y + com.nitrome.throwgame.Controller.content._y;
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,21,var _loc2_ = this.y + com.nitrome.throwgame.Controller.content._y - 350;
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,22,com.nitrome.throwgame.Controller.root.background.cloudBase._y = Math.floor(_loc2_ * 0.5);
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,23,com.nitrome.throwgame.Controller.root.background.hills._y = Math.floor(_loc2_ * 0.3 + 45);
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,24,com.nitrome.throwgame.Controller.root.background.frontClouds._y = Math.floor(_loc2_ * 0.4 - 30);
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,25,com.nitrome.throwgame.Controller.root.background.backClouds._y = Math.floor(_loc2_ * 0.2 - 30);
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,26,_loc2_ = com.nitrome.throwgame.Controller.content._x;
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,27,"com.nitrome.throwgame.Controller.root.background.cloudBase._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.3,550));"
com.nitrome.throwgame.Water,com.nitrome.util.Global,qualified-call,negativeModulo,__Packages/com/nitrome/throwgame/Water.as,27,"com.nitrome.throwgame.Controller.root.background.cloudBase._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.3,550));"
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,28,"com.nitrome.throwgame.Controller.root.background.hills._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.25,840));"
com.nitrome.throwgame.Water,com.nitrome.util.Global,qualified-call,negativeModulo,__Packages/com/nitrome/throwgame/Water.as,28,"com.nitrome.throwgame.Controller.root.background.hills._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.25,840));"
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,29,"com.nitrome.throwgame.Controller.root.background.frontClouds._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.3,1000));"
com.nitrome.throwgame.Water,com.nitrome.util.Global,qualified-call,negativeModulo,__Packages/com/nitrome/throwgame/Water.as,29,"com.nitrome.throwgame.Controller.root.background.frontClouds._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.3,1000));"
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,30,"com.nitrome.throwgame.Controller.root.background.backClouds._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.2,900)) - 450;"
com.nitrome.throwgame.Water,com.nitrome.util.Global,qualified-call,negativeModulo,__Packages/com/nitrome/throwgame/Water.as,30,"com.nitrome.throwgame.Controller.root.background.backClouds._x = Math.floor(com.nitrome.util.Global.negativeModulo(_loc2_ * 0.2,900)) - 450;"
com.nitrome.throwgame.Water,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Water.as,31,this.mc._visible = com.nitrome.throwgame.Controller.tileSystem.cameraY > this.y - 420;
com.nitrome.throwgame.Weapon,com.nitrome.throwgame.Solid,inheritance,,__Packages/com/nitrome/throwgame/Weapon.as,3,class com.nitrome.throwgame.Weapon extends com.nitrome.throwgame.Solid
com.nitrome.throwgame.Weapon,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Weapon.as,29,"super(com.nitrome.throwgame.Controller.characterLayer,linkageName);"
com.nitrome.throwgame.Weapon,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Weapon.as,66,if(this.velocityY > 0 && this.y > com.nitrome.throwgame.Controller.tileSystem.levelHeight << 5)
com.nitrome.throwgame.Weapon,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/throwgame/Weapon.as,79,if(!this.fired && com.nitrome.throwgame.Controller.twanging == this)
com.nitrome.throwgame.Weapon,com.nitrome.util.Trig,reference,,__Packages/com/nitrome/throwgame/Weapon.as,100,_loc7_ = com.nitrome.util.Trig.cosTable[_loc4_] * _loc5_;
com.nitrome.throwgame.Weapon,com.nitrome.util.Trig,reference,,__Packages/com/nitrome/throwgame/Weapon.as,101,_loc6_ = com.nitrome.util.Trig.sinTable[_loc4_] * _loc5_;
com.nitrome.throwgame.WoodenCrate,com.nitrome.throwgame.BoxWeapon,inheritance,,__Packages/com/nitrome/throwgame/WoodenCrate.as,3,class com.nitrome.throwgame.WoodenCrate extends com.nitrome.throwgame.BoxWeapon
com.nitrome.util.CustomCursor,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/util/CustomCursor.as,21,if(com.nitrome.throwgame.Controller.root.cursor)
com.nitrome.util.CustomCursor,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/util/CustomCursor.as,23,com.nitrome.throwgame.Controller.root.cursor._visible = true;
com.nitrome.util.CustomCursor,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/util/CustomCursor.as,24,com.nitrome.throwgame.Controller.root.cursor.gotoAndStop(cursorType);
com.nitrome.util.CustomCursor,com.nitrome.throwgame.Controller,reference,,__Packages/com/nitrome/util/CustomCursor.as,35,com.nitrome.throwgame.Controller.root.cursor._visible = false;
DangleFont,mx.core.UIComponent,inheritance,,__Packages/DangleFont.as,3,class DangleFont extends mx.core.UIComponent
mx.controls.SimpleButton,mx.core.UIComponent,inheritance,,__Packages/mx/controls/SimpleButton.as,3,class mx.controls.SimpleButton extends mx.core.UIComponent
mx.core.ext.UIComponentExtensions,mx.core.UIComponent,reference,,__Packages/mx/core/ext/UIComponentExtensions.as,10,static var UIComponentDependency = mx.core.UIComponent;
mx.core.ext.UIComponentExtensions,mx.managers.FocusManager,reference,,__Packages/mx/core/ext/UIComponentExtensions.as,11,static var FocusManagerDependency = mx.managers.FocusManager;
mx.core.ext.UIComponentExtensions,mx.managers.OverlappedWindows,reference,,__Packages/mx/core/ext/UIComponentExtensions.as,12,static var OverlappedWindowsDependency = mx.managers.OverlappedWindows;
mx.core.ext.UIComponentExtensions,mx.core.UIComponent,reference,,__Packages/mx/core/ext/UIComponentExtensions.as,44,TextField.prototype.drawFocus = mx.core.UIComponent.prototype.drawFocus;
mx.core.ext.UIComponentExtensions,mx.core.UIComponent,reference,,__Packages/mx/core/ext/UIComponentExtensions.as,45,TextField.prototype.getFocusManager = mx.core.UIComponent.prototype.getFocusManager;
mx.core.ext.UIComponentExtensions,mx.managers.OverlappedWindows,qualified-call,enableOverlappedWindows,__Packages/mx/core/ext/UIComponentExtensions.as,46,mx.managers.OverlappedWindows.enableOverlappedWindows();
mx.core.ext.UIComponentExtensions,mx.styles.CSSSetStyle,qualified-call,enableRunTimeCSS,__Packages/mx/core/ext/UIComponentExtensions.as,47,mx.styles.CSSSetStyle.enableRunTimeCSS();
mx.core.ext.UIComponentExtensions,mx.managers.FocusManager,qualified-call,enableFocusManagement,__Packages/mx/core/ext/UIComponentExtensions.as,48,mx.managers.FocusManager.enableFocusManagement();
mx.core.ext.UIObjectExtensions,mx.core.UIObject,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,29,static var UIObjectDependency = mx.core.UIObject;
mx.core.ext.UIObjectExtensions,mx.skins.SkinElement,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,30,static var SkinElementDependency = mx.skins.SkinElement;
mx.core.ext.UIObjectExtensions,mx.styles.CSSTextStyles,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,31,static var CSSTextStylesDependency = mx.styles.CSSTextStyles;
mx.core.ext.UIObjectExtensions,mx.events.UIEventDispatcher,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,32,static var UIEventDispatcherDependency = mx.events.UIEventDispatcher;
mx.core.ext.UIObjectExtensions,mx.core.UIObject,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,55,var _loc6_ = mx.core.UIObject.prototype;
mx.core.ext.UIObjectExtensions,mx.skins.SkinElement,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,56,var _loc9_ = mx.skins.SkinElement.prototype;
mx.core.ext.UIObjectExtensions,mx.events.UIEventDispatcher,qualified-call,initialize,__Packages/mx/core/ext/UIObjectExtensions.as,58,mx.events.UIEventDispatcher.initialize(_loc6_);
mx.core.ext.UIObjectExtensions,mx.skins.ColoredSkinElement,reference,,__Packages/mx/core/ext/UIObjectExtensions.as,59,var _loc13_ = mx.skins.ColoredSkinElement;
mx.core.ext.UIObjectExtensions,mx.styles.CSSTextStyles,qualified-call,addTextStyles,__Packages/mx/core/ext/UIObjectExtensions.as,60,mx.styles.CSSTextStyles.addTextStyles(_loc6_);
mx.core.ext.UIObjectExtensions,mx.styles.CSSStyleDeclaration,constructor,,__Packages/mx/core/ext/UIObjectExtensions.as,203,_global.style = new mx.styles.CSSStyleDeclaration();
mx.core.UIComponent,mx.core.UIObject,inheritance,,__Packages/mx/core/UIComponent.as,3,class mx.core.UIComponent extends mx.core.UIObject
mx.core.UIComponent,mx.core.UIObject,qualified-call,mergeClipParameters,__Packages/mx/core/UIComponent.as,26,"static var mergedClipParameters = mx.core.UIObject.mergeClipParameters(mx.core.UIComponent.prototype.clipParameters,mx.core.UIObject.prototype.clipParameters);"
mx.core.UIComponent,mx.core.UIObject,reference,,__Packages/mx/core/UIComponent.as,26,"static var mergedClipParameters = mx.core.UIObject.mergeClipParameters(mx.core.UIComponent.prototype.clipParameters,mx.core.UIObject.prototype.clipParameters);"
mx.core.UIObject,mx.skins.SkinElement,qualified-call,registerElement,__Packages/mx/core/UIObject.as,308,"mx.skins.SkinElement.registerElement(linkageName,mx.skins.SkinElement);"
mx.core.UIObject,mx.skins.SkinElement,reference,,__Packages/mx/core/UIObject.as,308,"mx.skins.SkinElement.registerElement(linkageName,mx.skins.SkinElement);"
mx.core.UIObject,mx.styles.StyleManager,reference,,__Packages/mx/core/UIObject.as,414,for(_loc3_ in mx.styles.StyleManager.TextFormatStyleProps)
mx.core.UIObject,mx.styles.StyleManager,reference,,__Packages/mx/core/UIObject.as,416,if(bAll || mx.styles.StyleManager.TextFormatStyleProps[_loc3_])
mx.core.UIObject,mx.styles.StyleManager,reference,,__Packages/mx/core/UIObject.as,428,for(_loc3_ in mx.styles.StyleManager.TextFormatStyleProps)
mx.core.UIObject,mx.styles.StyleManager,reference,,__Packages/mx/core/UIObject.as,430,if(bAll || mx.styles.StyleManager.TextFormatStyleProps[_loc3_])
mx.core.UIObject,mx.styles.StyleManager,qualified-call,isInheritingStyle,__Packages/mx/core/UIObject.as,604,if(mx.styles.StyleManager.isInheritingStyle(styleProp) || mx.styles.StyleManager.isColorStyle(styleProp))
mx.core.UIObject,mx.styles.StyleManager,qualified-call,isColorStyle,__Packages/mx/core/UIObject.as,604,if(mx.styles.StyleManager.isInheritingStyle(styleProp) || mx.styles.StyleManager.isColorStyle(styleProp))
mx.events.UIEventDispatcher,mx.events.EventDispatcher,inheritance,,__Packages/mx/events/UIEventDispatcher.as,3,class mx.events.UIEventDispatcher extends mx.events.EventDispatcher
mx.events.UIEventDispatcher,mx.events.EventDispatcher,reference,,__Packages/mx/events/UIEventDispatcher.as,69,"this.dispatchQueue(mx.events.EventDispatcher,eventObj);"
mx.events.UIEventDispatcher,mx.events.EventDispatcher,qualified-call,_removeEventListener,__Packages/mx/events/UIEventDispatcher.as,109,"mx.events.EventDispatcher._removeEventListener(this[_loc6_],event,handler);"
mx.managers.FocusManager,mx.core.UIComponent,inheritance,,__Packages/mx/managers/FocusManager.as,3,class mx.managers.FocusManager extends mx.core.UIComponent
mx.managers.FocusManager,mx.core.ext.UIObjectExtensions,reference,,__Packages/mx/managers/FocusManager.as,47,static var UIObjectExtensionsDependency = mx.core.ext.UIObjectExtensions;
mx.managers.FocusManager,mx.managers.SystemManager,reference,,__Packages/mx/managers/FocusManager.as,106,var _loc2_ = mx.managers.SystemManager.screen;
mx.managers.FocusManager,mx.managers.SystemManager,qualified-call,init,__Packages/mx/managers/FocusManager.as,122,mx.managers.SystemManager.init();
mx.managers.FocusManager,mx.managers.SystemManager,qualified-call,addFocusManager,__Packages/mx/managers/FocusManager.as,123,mx.managers.SystemManager.addFocusManager(this.form);
mx.managers.FocusManager,mx.managers.SystemManager,reference,,__Packages/mx/managers/FocusManager.as,144,if(!mx.managers.SystemManager.isMouseDown)
mx.managers.FocusManager,mx.managers.SystemManager,qualified-call,removeFocusManager,__Packages/mx/managers/FocusManager.as,226,mx.managers.SystemManager.removeFocusManager(this.form);
mx.managers.FocusManager,mx.controls.SimpleButton,cast-or-call,,__Packages/mx/managers/FocusManager.as,594,this.defPushButton = mx.controls.SimpleButton(_loc2_);
mx.managers.FocusManager,mx.managers.SystemManager,reference,,__Packages/mx/managers/FocusManager.as,609,mx.managers.SystemManager.idleFrames = 0;
mx.managers.FocusManager,mx.core.UIComponent,reference,,__Packages/mx/managers/FocusManager.as,660,if(_loc2_ instanceof mx.core.UIComponent)
mx.managers.FocusManager,mx.managers.SystemManager,reference,,__Packages/mx/managers/FocusManager.as,699,mx.managers.SystemManager.idleFrames = 0;
mx.managers.FocusManager,mx.managers.SystemManager,qualified-call,activate,__Packages/mx/managers/FocusManager.as,718,mx.managers.SystemManager.activate(this.form);
mx.managers.FocusManager,mx.managers.SystemManager,qualified-call,deactivate,__Packages/mx/managers/FocusManager.as,722,mx.managers.SystemManager.deactivate(this.form);
mx.managers.FocusManager,mx.managers.DepthManager,reference,,__Packages/mx/managers/FocusManager.as,733,"_root.createClassObject(mx.managers.FocusManager,""focusManager"",mx.managers.DepthManager.highestDepth--);"
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,6,static var SystemManagerDependency = mx.managers.SystemManager;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,12,if(mx.managers.SystemManager.idleFrames > 10)
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,dispatchEvent,__Packages/mx/managers/OverlappedWindows.as,14,"mx.managers.SystemManager.dispatchEvent({type:""idle""});"
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,18,mx.managers.SystemManager.idleFrames++;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,25,if(mx.managers.SystemManager.interval == undefined)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,27,"mx.managers.SystemManager.interval = setInterval(mx.managers.SystemManager.checkIdle,100);"
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,27,"mx.managers.SystemManager.interval = setInterval(mx.managers.SystemManager.checkIdle,100);"
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,_xAddEventListener,__Packages/mx/managers/OverlappedWindows.as,30,"mx.managers.SystemManager._xAddEventListener(e,o,l);"
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,_xRemoveEventListener,__Packages/mx/managers/OverlappedWindows.as,36,"if(mx.managers.SystemManager._xRemoveEventListener(e,o,l) == 0)"
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,38,clearInterval(mx.managers.SystemManager.interval);
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,_xRemoveEventListener,__Packages/mx/managers/OverlappedWindows.as,43,"mx.managers.SystemManager._xRemoveEventListener(e,o,l);"
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,48,mx.managers.SystemManager.idleFrames = 0;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,49,mx.managers.SystemManager.isMouseDown = true;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,57,if(mx.managers.SystemManager.form.modalWindow == undefined)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,59,if(mx.managers.SystemManager.forms.length > 1)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,61,_loc6_ = mx.managers.SystemManager.forms.length;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,65,_loc2_ = mx.managers.SystemManager.forms[_loc4_];
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,84,if(_loc5_ != mx.managers.SystemManager.form)
mx.managers.OverlappedWindows,mx.managers.SystemManager,qualified-call,activate,__Packages/mx/managers/OverlappedWindows.as,86,mx.managers.SystemManager.activate(_loc5_);
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,90,var _loc9_ = mx.managers.SystemManager.form;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,95,mx.managers.SystemManager.idleFrames = 0;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,99,mx.managers.SystemManager.isMouseDown = false;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,100,mx.managers.SystemManager.idleFrames = 0;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,105,if(mx.managers.SystemManager.form != undefined)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,107,if(mx.managers.SystemManager.form != f && mx.managers.SystemManager.forms.length > 1)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,107,if(mx.managers.SystemManager.form != f && mx.managers.SystemManager.forms.length > 1)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,109,_loc1_ = mx.managers.SystemManager.form;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,113,mx.managers.SystemManager.form = f;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,122,if(mx.managers.SystemManager.form != undefined)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,124,if(mx.managers.SystemManager.form == f && mx.managers.SystemManager.forms.length > 1)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,124,if(mx.managers.SystemManager.form == f && mx.managers.SystemManager.forms.length > 1)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,126,_loc5_ = mx.managers.SystemManager.form;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,128,_loc3_ = mx.managers.SystemManager.forms.length;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,132,if(mx.managers.SystemManager.forms[_loc1_] == f)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,137,if(mx.managers.SystemManager.forms[_loc1_]._visible == true)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,139,_loc2_ = mx.managers.SystemManager.forms[_loc1_];
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,143,mx.managers.SystemManager.form = _loc2_;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,146,if(mx.managers.SystemManager.forms[_loc1_]._visible == true)
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,148,_loc2_ = mx.managers.SystemManager.forms[_loc1_];
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,152,_loc5_ = mx.managers.SystemManager.form;
mx.managers.OverlappedWindows,mx.managers.SystemManager,reference,,__Packages/mx/managers/OverlappedWindows.as,159,mx.managers.SystemManager.forms.push(f);
